1736,Male,83,1998-05-10 00:00:00,Associate Professor,IT,Affluent Customer,N,No,4.0
1737,Female,21,1976-09-06 00:00:00,Senior Developer,Property,Affluent Customer,N,Yes,13.0
1738,Male,39,1985-04-24 00:00:00,Engineer II,Argiculture,High Net Worth,N,Yes,14.0
1739,Male,20,1954-10-06 00:00:00,Software Consultant,Entertainment,Mass Customer,N,No,7.0
1740,U,83,,Research Associate,IT,Mass Customer,N,Yes,
1741,Male,18,1994-07-11 00:00:00,General Manager,Financial Services,High Net Worth,N,No,3.0
1742,Male,48,1958-08-17 00:00:00,Tax Accountant,,High Net Worth,N,No,13.0
1743,Male,80,1981-07-25 00:00:00,Director of Sales,Manufacturing,Affluent Customer,N,Yes,8.0
1744,Female,41,1972-01-21 00:00:00,Nurse Practicioner,Financial Services,High Net Worth,N,No,12.0
1745,Female,37,1955-08-23 00:00:00,Chief Design Engineer,Financial Services,Mass Customer,N,Yes,6.0
1746,Male,58,1962-01-05 00:00:00,Operator,IT,High Net Worth,N,No,6.0
1747,Male,46,1987-03-14 00:00:00,Research Assistant II,Financial Services,Affluent Customer,N,No,14.0
1748,Male,83,1956-06-07 00:00:00,Recruiter,Manufacturing,Mass Customer,N,Yes,10.0
1749,Female,66,1980-10-22 00:00:00,,Telecommunications,High Net Worth,N,No,4.0
1750,Male,14,1959-05-13 00:00:00,Internal Auditor,Entertainment,Mass Customer,N,Yes,16.0
1751,Female,49,1969-03-23 00:00:00,,Health,Mass Customer,N,No,4.0
1752,Female,92,1977-01-27 00:00:00,Systems Administrator II,,Mass Customer,N,No,17.0
1753,Female,6,1997-10-12 00:00:00,VP Product Management,Health,High Net Worth,N,Yes,1.0
1754,Female,24,1965-11-27 00:00:00,,Retail,Mass Customer,N,Yes,15.0
1755,Female,38,1986-08-23 00:00:00,Tax Accountant,Property,Mass Customer,N,No,20.0
1756,Female,92,1976-12-17 00:00:00,Junior Executive,,High Net Worth,N,No,7.0
1757,Male,68,1966-03-03 00:00:00,,IT,High Net Worth,N,No,7.0
1758,Female,16,1971-10-28 00:00:00,Administrative Assistant I,Argiculture,Mass Customer,N,Yes,6.0
1759,Male,52,1969-06-02 00:00:00,Biostatistician IV,Financial Services,High Net Worth,N,No,15.0
1760,Female,68,1966-04-27 00:00:00,Dental Hygienist,Health,High Net Worth,N,No,15.0
1761,Female,96,1974-08-29 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,Yes,14.0
1762,Female,49,1978-04-30 00:00:00,Research Assistant II,Health,Mass Customer,N,Yes,18.0
1763,Female,96,1994-10-30 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,Yes,7.0
1764,Female,36,1960-06-21 00:00:00,Desktop Support Technician,,Mass Customer,N,Yes,10.0
1765,Female,48,1967-02-13 00:00:00,Senior Quality Engineer,,High Net Worth,N,No,10.0
1766,Female,53,1985-10-20 00:00:00,Senior Quality Engineer,,Affluent Customer,N,No,21.0
1767,Female,28,1959-03-10 00:00:00,Software Engineer IV,Manufacturing,Affluent Customer,N,Yes,19.0
1768,Male,36,1974-02-09 00:00:00,Programmer I,Manufacturing,High Net Worth,N,No,13.0
1769,Male,13,1960-11-26 00:00:00,,,Mass Customer,N,Yes,5.0
1770,Female,63,1995-04-10 00:00:00,Junior Executive,,Mass Customer,N,Yes,7.0
1771,Female,1,1974-11-01 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,Yes,14.0
1772,Male,98,1984-07-07 00:00:00,Financial Analyst,Financial Services,High Net Worth,N,Yes,14.0
1773,U,82,,,IT,Mass Customer,N,Yes,
1774,Male,48,1978-11-01 00:00:00,Compensation Analyst,Financial Services,Mass Customer,N,Yes,18.0
1775,Female,73,1995-10-01 00:00:00,Actuary,Financial Services,Affluent Customer,N,No,3.0
1776,Male,77,1978-08-26 00:00:00,Accountant I,Financial Services,Affluent Customer,N,No,10.0
1777,Female,47,1994-05-02 00:00:00,Sales Representative,Retail,Affluent Customer,N,No,1.0
1778,Female,72,2000-07-30 00:00:00,Staff Accountant III,,Mass Customer,N,Yes,2.0
1779,Male,55,1996-11-19 00:00:00,Information Systems Manager,Argiculture,Affluent Customer,N,No,5.0
1780,U,52,,Research Associate,IT,Mass Customer,N,No,
1781,Male,63,1965-07-26 00:00:00,Data Coordiator,,Affluent Customer,N,No,17.0
1782,Male,47,1966-12-22 00:00:00,Pharmacist,Health,Affluent Customer,N,Yes,9.0
1783,Male,55,1995-07-30 00:00:00,,Retail,Mass Customer,N,Yes,7.0
1784,Female,37,1994-10-15 00:00:00,GIS Technical Architect,Manufacturing,Mass Customer,N,Yes,6.0
1785,Male,23,1960-12-10 00:00:00,Clinical Specialist,Health,Mass Customer,N,No,19.0
1786,Female,70,1962-03-20 00:00:00,Administrative Assistant III,Argiculture,High Net Worth,N,Yes,11.0
1787,Male,2,1976-11-21 00:00:00,Executive Secretary,Retail,High Net Worth,N,Yes,13.0
1788,Female,79,1964-08-10 00:00:00,Account Representative IV,Financial Services,High Net Worth,N,Yes,10.0
1789,Female,44,1986-08-29 00:00:00,Analog Circuit Design manager,Property,Mass Customer,N,No,9.0
1790,Male,90,1993-09-25 00:00:00,Budget/Accounting Analyst IV,Health,Affluent Customer,N,No,1.0
1791,Female,20,1974-12-25 00:00:00,Data Coordiator,IT,Affluent Customer,N,Yes,19.0
1792,Male,1,1988-04-07 00:00:00,,Financial Services,Mass Customer,N,No,15.0
1793,Male,19,1989-06-14 00:00:00,Actuary,Financial Services,Mass Customer,N,Yes,2.0
1794,Female,53,1969-03-10 00:00:00,Administrative Officer,Property,Mass Customer,N,No,8.0
1795,Male,40,1977-09-21 00:00:00,Internal Auditor,Manufacturing,Affluent Customer,N,No,7.0
1796,Female,79,1969-11-28 00:00:00,Desktop Support Technician,Manufacturing,High Net Worth,N,Yes,8.0
1797,Male,49,1974-05-16 00:00:00,Assistant Professor,,Mass Customer,N,No,8.0
1798,Female,46,2000-10-11 00:00:00,Electrical Engineer,Manufacturing,High Net Worth,N,Yes,1.0
1799,Male,81,1977-12-23 00:00:00,,,Affluent Customer,N,No,17.0
1800,Female,30,1955-09-23 00:00:00,Executive Secretary,Argiculture,High Net Worth,N,No,11.0
1801,Male,48,1976-12-23 00:00:00,Legal Assistant,Manufacturing,Affluent Customer,N,No,21.0
1802,Female,3,1973-04-11 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,No,7.0
1803,Female,75,1988-01-13 00:00:00,,,Mass Customer,N,No,6.0
1804,Female,91,1963-03-28 00:00:00,Product Engineer,Property,Affluent Customer,N,No,4.0
1805,Female,90,1976-10-15 00:00:00,Budget/Accounting Analyst II,Financial Services,Mass Customer,N,No,12.0
1806,U,95,,Software Test Engineer IV,IT,Mass Customer,N,No,
1807,Female,45,1955-03-15 00:00:00,Help Desk Operator,,High Net Worth,N,Yes,16.0
1808,Male,98,1965-12-15 00:00:00,Information Systems Manager,Retail,High Net Worth,N,No,17.0
1809,Female,67,1961-01-26 00:00:00,Programmer II,Health,Mass Customer,N,Yes,19.0
1810,Male,98,1959-05-06 00:00:00,Geological Engineer,Manufacturing,High Net Worth,N,No,16.0
1811,Male,59,1999-10-13 00:00:00,,Financial Services,Mass Customer,N,No,1.0
1812,Female,20,1959-07-11 00:00:00,Clinical Specialist,Health,Affluent Customer,N,No,14.0
1813,Female,45,2001-05-19 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,No,1.0
1814,Female,33,1988-08-18 00:00:00,Web Designer IV,Retail,Affluent Customer,N,No,17.0
1815,Female,23,1954-03-26 00:00:00,Software Test Engineer I,Argiculture,Mass Customer,N,Yes,19.0
1816,Female,68,1977-02-25 00:00:00,,Argiculture,Mass Customer,N,No,18.0
1817,Male,32,1975-03-13 00:00:00,Graphic Designer,,High Net Worth,N,No,19.0
1818,Female,64,1967-04-01 00:00:00,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,11.0
1819,Female,26,1994-11-23 00:00:00,Graphic Designer,Entertainment,Mass Customer,N,Yes,8.0
1820,Male,12,1996-04-02 00:00:00,Software Engineer II,IT,Affluent Customer,N,No,5.0
1821,Male,89,1972-03-09 00:00:00,Web Developer IV,Entertainment,High Net Worth,N,Yes,15.0
1822,Female,67,1962-09-18 00:00:00,,Financial Services,Mass Customer,N,No,9.0
1823,Female,29,1974-05-24 00:00:00,VP Quality Control,,High Net Worth,N,No,10.0
1824,Female,12,1959-10-12 00:00:00,Safety Technician III,Manufacturing,Affluent Customer,N,Yes,5.0
1825,Male,82,1967-02-14 00:00:00,VP Quality Control,Financial Services,Mass Customer,N,Yes,17.0
1826,Male,33,1961-01-10 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,7.0
1827,Female,92,1978-01-15 00:00:00,Sales Representative,Retail,Affluent Customer,N,Yes,18.0
1828,Female,65,1987-12-02 00:00:00,Junior Executive,Manufacturing,Affluent Customer,N,No,14.0
1829,Male,82,1980-10-29 00:00:00,Editor,,Mass Customer,N,No,14.0
1830,Male,98,1985-04-30 00:00:00,Software Consultant,Manufacturing,High Net Worth,N,No,12.0
1831,Male,58,1977-11-13 00:00:00,Social Worker,Health,Mass Customer,N,No,15.0
1832,Female,53,1964-11-05 00:00:00,Programmer Analyst III,Manufacturing,Mass Customer,N,Yes,12.0
1833,Male,67,1967-03-15 00:00:00,Actuary,Financial Services,High Net Worth,N,Yes,19.0
1834,Male,84,1977-06-30 00:00:00,Director of Sales,Financial Services,High Net Worth,N,Yes,11.0
1835,Male,48,1993-06-30 00:00:00,Financial Advisor,Financial Services,Affluent Customer,N,Yes,1.0
1836,Female,54,1955-06-05 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,13.0
1837,Male,9,1973-12-29 00:00:00,Account Coordinator,Manufacturing,Mass Customer,N,Yes,19.0
1838,Female,14,1964-11-25 00:00:00,Business Systems Development Analyst,Financial Services,Affluent Customer,N,Yes,12.0
1839,Female,60,1987-05-08 00:00:00,Internal Auditor,Entertainment,High Net Worth,N,Yes,5.0
1840,Male,22,1977-11-04 00:00:00,Staff Scientist,Argiculture,High Net Worth,N,Yes,20.0
1841,Male,63,1995-10-22 00:00:00,Administrative Assistant III,Argiculture,Affluent Customer,N,No,2.0
1842,Male,89,1977-02-27 00:00:00,Accountant IV,Financial Services,Mass Customer,N,No,8.0
1843,Male,96,1984-09-08 00:00:00,Recruiting Manager,,Mass Customer,N,Yes,4.0
1844,Female,71,1975-10-21 00:00:00,Product Engineer,,Mass Customer,N,No,12.0
1845,Male,34,1978-01-16 00:00:00,General Manager,Financial Services,Mass Customer,N,No,6.0
1846,Female,4,1978-12-18 00:00:00,Senior Editor,Manufacturing,Affluent Customer,N,No,7.0
1847,Female,68,1978-02-04 00:00:00,Executive Secretary,Manufacturing,Mass Customer,N,No,6.0
1848,Male,22,1976-11-25 00:00:00,Information Systems Manager,Manufacturing,Mass Customer,N,No,9.0
1849,Male,6,1958-07-01 00:00:00,,Retail,Mass Customer,N,Yes,5.0
1850,Male,4,1978-05-16 00:00:00,Biostatistician II,Manufacturing,High Net Worth,N,No,7.0
1851,Male,20,1974-03-18 00:00:00,Account Representative II,,Mass Customer,N,No,13.0
1852,Female,22,1978-01-21 00:00:00,Research Associate,Manufacturing,Affluent Customer,N,No,18.0
1853,Female,67,1987-06-20 00:00:00,Recruiter,,Mass Customer,N,Yes,17.0
1854,Female,11,1978-09-12 00:00:00,Community Outreach Specialist,,High Net Worth,N,Yes,17.0
1855,Male,2,1971-07-08 00:00:00,Librarian,Entertainment,Mass Customer,N,Yes,18.0
1856,Female,57,1969-07-20 00:00:00,Associate Professor,Retail,Mass Customer,N,No,4.0
1857,Male,57,1968-09-20 00:00:00,Marketing Manager,Manufacturing,Affluent Customer,N,Yes,5.0
1858,Female,30,1957-04-26 00:00:00,Senior Sales Associate,Manufacturing,High Net Worth,N,Yes,11.0
1859,Female,81,1990-04-08 00:00:00,Accountant IV,IT,High Net Worth,N,Yes,12.0
1860,Female,4,1976-12-28 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,17.0
1861,Female,26,1967-07-18 00:00:00,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8.0
1862,Female,24,1980-06-29 00:00:00,,Health,High Net Worth,N,Yes,4.0
1863,Male,10,1978-05-11 00:00:00,VP Product Management,Telecommunications,High Net Worth,N,No,20.0
1864,Female,45,1960-07-03 00:00:00,Senior Quality Engineer,Retail,Mass Customer,N,No,18.0
1865,Female,35,1997-12-24 00:00:00,Office Assistant III,,Mass Customer,N,No,3.0
1866,Male,27,1992-10-07 00:00:00,Marketing Manager,Manufacturing,Mass Customer,N,No,2.0
1867,Female,96,1986-04-16 00:00:00,Senior Developer,,Affluent Customer,N,No,3.0
1868,Female,11,1988-06-22 00:00:00,Assistant Manager,Retail,Mass Customer,N,No,10.0
1869,Female,73,1977-10-19 00:00:00,Geologist IV,Financial Services,High Net Worth,N,Yes,9.0
1870,Female,24,1973-01-16 00:00:00,Graphic Designer,,Affluent Customer,N,No,9.0
1871,Female,52,1994-01-23 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,8.0
1872,Male,75,1973-05-28 00:00:00,Help Desk Technician,Manufacturing,Mass Customer,N,Yes,14.0
1873,Male,49,1992-07-09 00:00:00,General Manager,Manufacturing,Affluent Customer,N,Yes,4.0
1874,Male,17,1957-09-29 00:00:00,,Argiculture,High Net Worth,N,Yes,7.0
1875,Male,4,1959-01-11 00:00:00,Staff Scientist,Retail,High Net Worth,N,Yes,19.0
1876,Male,16,1977-05-28 00:00:00,Recruiting Manager,Financial Services,Affluent Customer,N,No,21.0
1877,Male,13,1966-09-09 00:00:00,Associate Professor,Financial Services,High Net Worth,N,Yes,16.0
1878,Male,6,1954-11-06 00:00:00,Account Coordinator,Health,Affluent Customer,N,No,10.0
1879,Male,4,1967-04-25 00:00:00,Account Representative I,Manufacturing,High Net Worth,N,No,5.0
1880,Male,50,1972-08-11 00:00:00,,,High Net Worth,N,No,17.0
1881,Male,61,1957-12-10 00:00:00,Quality Control Specialist,,Affluent Customer,N,Yes,12.0
1882,Male,86,1964-05-05 00:00:00,Account Executive,Manufacturing,Affluent Customer,N,No,10.0
1883,Female,6,1991-08-13 00:00:00,,Health,Mass Customer,N,No,6.0
1884,Female,19,1969-11-25 00:00:00,,Manufacturing,Mass Customer,N,Yes,17.0
1885,Male,18,1982-10-27 00:00:00,Software Consultant,Health,High Net Worth,N,Yes,11.0
1886,Female,35,1978-09-22 00:00:00,Nurse,IT,Affluent Customer,N,No,18.0
1887,Female,22,1965-06-22 00:00:00,Director of Sales,IT,Affluent Customer,N,Yes,8.0
1888,Female,67,2002-01-26 00:00:00,Food Chemist,Health,Mass Customer,N,Yes,1.0
1889,Male,98,1973-07-07 00:00:00,Quality Control Specialist,Retail,Affluent Customer,N,No,11.0
1890,Male,89,1972-10-08 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,No,7.0
1891,Male,6,1990-03-02 00:00:00,Marketing Manager,Retail,Mass Customer,N,Yes,19.0
1892,Female,48,1995-09-07 00:00:00,,Retail,High Net Worth,N,Yes,2.0
1893,Male,25,1968-04-22 00:00:00,Administrative Officer,,Mass Customer,N,No,5.0
1894,Male,86,1976-04-01 00:00:00,Automation Specialist III,Manufacturing,High Net Worth,N,Yes,17.0
1895,Female,53,1975-09-02 00:00:00,Technical Writer,Manufacturing,Mass Customer,N,No,15.0
1896,Male,13,1995-04-30 00:00:00,Project Manager,,High Net Worth,N,No,1.0
1897,Female,58,1997-08-20 00:00:00,Product Engineer,,Mass Customer,N,Yes,1.0
1898,Female,67,1979-11-24 00:00:00,Developer III,Manufacturing,Affluent Customer,N,Yes,12.0
1899,Male,29,1997-09-02 00:00:00,,Retail,Affluent Customer,N,Yes,4.0
1900,Male,67,1980-08-15 00:00:00,Safety Technician II,Financial Services,Affluent Customer,N,Yes,19.0
1901,Male,40,1977-08-22 00:00:00,Budget/Accounting Analyst I,Argiculture,Affluent Customer,N,No,8.0
1902,Female,48,1964-12-01 00:00:00,Environmental Tech,Financial Services,Mass Customer,N,Yes,4.0
1903,Male,8,1973-11-20 00:00:00,Project Manager,,High Net Worth,N,Yes,4.0
1904,Female,60,1978-01-25 00:00:00,Technical Writer,IT,High Net Worth,N,Yes,14.0
1905,Female,21,1953-09-17 00:00:00,Help Desk Technician,Manufacturing,Affluent Customer,N,No,15.0
1906,Male,69,1988-04-24 00:00:00,Product Engineer,Retail,Mass Customer,N,No,22.0
1907,Male,69,1974-11-04 00:00:00,VP Sales,Health,High Net Worth,N,No,18.0
1908,Female,2,1963-12-10 00:00:00,Help Desk Technician,Financial Services,High Net Worth,N,Yes,6.0
1909,Female,32,1984-12-11 00:00:00,Research Assistant II,Argiculture,Affluent Customer,N,Yes,13.0
1910,Female,20,1959-07-13 00:00:00,Systems Administrator I,Property,High Net Worth,N,Yes,14.0
1911,Male,22,1980-06-08 00:00:00,Director of Sales,Manufacturing,Mass Customer,N,No,3.0
1912,Male,36,1992-11-04 00:00:00,Account Coordinator,Manufacturing,High Net Worth,N,No,7.0
1913,Female,36,1973-11-02 00:00:00,Dental Hygienist,Health,Mass Customer,N,Yes,17.0
1914,Male,72,1968-06-21 00:00:00,VP Product Management,Financial Services,Mass Customer,N,No,5.0
1915,Female,40,1953-10-12 00:00:00,Social Worker,Health,Mass Customer,N,Yes,12.0
1916,Male,71,1995-03-05 00:00:00,Computer Systems Analyst II,Retail,High Net Worth,N,Yes,7.0
1917,Female,7,1973-07-28 00:00:00,Senior Sales Associate,Argiculture,Affluent Customer,N,Yes,8.0
1918,U,83,,Staff Accountant II,IT,Affluent Customer,N,No,
1919,Male,40,1960-12-23 00:00:00,VP Product Management,Argiculture,Mass Customer,N,Yes,19.0
1920,Male,29,1988-01-06 00:00:00,Sales Associate,Financial Services,Mass Customer,N,No,13.0
1921,Female,70,1982-12-03 00:00:00,Accountant III,,Mass Customer,N,No,17.0
1922,Female,7,1969-11-11 00:00:00,Speech Pathologist,,High Net Worth,N,Yes,5.0
1923,Male,52,1970-08-23 00:00:00,Health Coach IV,Health,Mass Customer,N,No,9.0
1924,Female,94,1965-12-01 00:00:00,VP Product Management,,Mass Customer,N,Yes,14.0
1925,Female,34,1982-01-28 00:00:00,,,Mass Customer,N,Yes,7.0
1926,Male,72,1957-11-15 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,10.0
1927,Female,11,1975-07-15 00:00:00,Software Test Engineer I,Manufacturing,Affluent Customer,N,Yes,8.0
1928,Male,2,1977-09-24 00:00:00,Chemical Engineer,Manufacturing,High Net Worth,N,Yes,13.0
1929,Female,79,1986-10-12 00:00:00,Food Chemist,Health,Affluent Customer,N,No,20.0
1930,Male,27,1996-06-14 00:00:00,Speech Pathologist,Manufacturing,High Net Worth,N,No,3.0
1931,Male,85,1973-11-06 00:00:00,Senior Developer,Health,Affluent Customer,N,No,6.0
1932,Female,98,1977-01-03 00:00:00,Librarian,Entertainment,Affluent Customer,N,Yes,3.0
1933,Male,72,1980-09-10 00:00:00,Automation Specialist I,Manufacturing,Affluent Customer,N,No,18.0
1934,Male,70,1963-01-17 00:00:00,Budget/Accounting Analyst IV,,Affluent Customer,N,Yes,14.0
1935,Male,72,1974-11-13 00:00:00,Senior Sales Associate,,Mass Customer,N,No,9.0
1936,Female,36,1964-07-08 00:00:00,Junior Executive,Manufacturing,Mass Customer,N,Yes,12.0
1937,Male,69,1974-01-08 00:00:00,Quality Engineer,Health,Mass Customer,N,No,19.0
1938,U,47,,Automation Specialist IV,IT,Mass Customer,N,Yes,
1939,Male,81,1992-05-03 00:00:00,Safety Technician I,,Mass Customer,N,Yes,8.0
1940,Female,52,1977-03-02 00:00:00,Teacher,Manufacturing,High Net Worth,N,Yes,8.0
1941,Male,83,1992-05-23 00:00:00,Librarian,Entertainment,Mass Customer,N,No,2.0
1942,Male,0,1987-01-08 00:00:00,Programmer Analyst II,Financial Services,High Net Worth,N,No,19.0
1943,Male,35,1985-10-03 00:00:00,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,13.0
1944,Male,73,1980-07-30 00:00:00,Programmer III,Argiculture,High Net Worth,N,Yes,8.0
1945,Male,88,1978-07-10 00:00:00,Software Test Engineer II,,High Net Worth,N,Yes,9.0
1946,Male,37,1959-01-04 00:00:00,Systems Administrator III,,Mass Customer,N,No,8.0
1947,Female,66,1963-12-11 00:00:00,Geologist II,Telecommunications,Affluent Customer,N,Yes,18.0
1948,Female,30,1964-06-08 00:00:00,,Entertainment,Mass Customer,N,No,11.0
1949,Female,9,1954-05-10 00:00:00,Legal Assistant,Manufacturing,Mass Customer,N,No,7.0
1950,Male,27,1963-10-07 00:00:00,Web Developer II,Manufacturing,Affluent Customer,N,Yes,19.0
1951,Male,93,2000-06-07 00:00:00,Health Coach II,Manufacturing,Mass Customer,N,Yes,2.0
1952,Female,35,1974-01-29 00:00:00,Payment Adjustment Coordinator,Health,Mass Customer,N,Yes,9.0
1953,Female,23,1978-06-05 00:00:00,Paralegal,Financial Services,High Net Worth,N,No,12.0
1954,Male,88,1967-11-29 00:00:00,VP Sales,Manufacturing,Affluent Customer,N,No,5.0
1955,Male,18,1980-11-22 00:00:00,Environmental Specialist,,Mass Customer,N,No,11.0
1956,Male,36,1994-07-08 00:00:00,Human Resources Assistant I,Health,Affluent Customer,N,Yes,3.0
1957,Male,1,1977-09-19 00:00:00,Accountant IV,Property,Affluent Customer,N,No,4.0
1958,Female,62,1985-09-01 00:00:00,Professor,,Mass Customer,N,No,22.0
1959,Male,3,1978-09-18 00:00:00,Director of Sales,Health,Mass Customer,N,Yes,16.0
1960,Male,86,1978-07-03 00:00:00,Software Engineer II,,Mass Customer,N,Yes,10.0
1961,Female,10,1960-11-22 00:00:00,Physical Therapy Assistant,,Mass Customer,N,Yes,15.0
1962,Male,13,1977-11-01 00:00:00,Sales Representative,Retail,Mass Customer,N,Yes,22.0
1963,Male,81,1998-03-18 00:00:00,Biostatistician I,Argiculture,Mass Customer,N,Yes,4.0
1964,Female,60,1964-06-19 00:00:00,Mechanical Systems Engineer,Financial Services,Affluent Customer,N,Yes,9.0
1965,Male,81,1973-12-14 00:00:00,Web Designer III,Retail,Mass Customer,N,Yes,3.0
1966,Male,75,1993-10-31 00:00:00,,Financial Services,High Net Worth,N,No,3.0
1967,Female,88,1985-11-19 00:00:00,Chemical Engineer,Manufacturing,Affluent Customer,N,Yes,17.0
1968,Female,31,1994-06-12 00:00:00,Librarian,Entertainment,Mass Customer,N,No,1.0
1969,Male,54,1961-07-06 00:00:00,Teacher,IT,Mass Customer,N,Yes,19.0
1970,Male,51,1982-08-23 00:00:00,Desktop Support Technician,Manufacturing,Mass Customer,N,No,7.0
1971,Female,49,1998-02-10 00:00:00,,Manufacturing,Mass Customer,N,Yes,4.0
1972,Male,12,1989-07-14 00:00:00,,IT,Mass Customer,N,Yes,2.0
1973,Female,52,1980-01-11 00:00:00,Media Manager IV,Financial Services,High Net Worth,N,No,5.0
1974,Male,67,1958-06-15 00:00:00,Administrative Officer,,Mass Customer,N,Yes,15.0
1975,Female,39,1965-10-19 00:00:00,Product Engineer,Health,Affluent Customer,N,No,4.0
1976,Female,84,1975-08-16 00:00:00,Product Engineer,Manufacturing,Mass Customer,N,No,11.0
1977,Female,28,1977-10-04 00:00:00,,Manufacturing,Mass Customer,N,Yes,5.0
1978,Female,53,1955-01-06 00:00:00,Dental Hygienist,Health,Mass Customer,N,No,16.0
1979,Male,98,1960-05-15 00:00:00,Statistician III,Manufacturing,Mass Customer,N,Yes,11.0
1980,Male,97,1992-06-20 00:00:00,Food Chemist,Health,High Net Worth,N,Yes,7.0
1981,Male,62,1986-01-30 00:00:00,Sales Associate,,Affluent Customer,N,No,12.0
1982,Female,80,1968-03-30 00:00:00,Senior Cost Accountant,Financial Services,High Net Worth,N,Yes,16.0
1983,Female,6,1963-03-10 00:00:00,Assistant Media Planner,Entertainment,Affluent Customer,N,Yes,18.0
1984,Male,70,1999-06-01 00:00:00,Information Systems Manager,Health,Mass Customer,N,Yes,1.0
1985,Female,1,1978-12-02 00:00:00,Computer Systems Analyst I,,Mass Customer,N,Yes,16.0
1986,Female,53,1981-12-30 00:00:00,,Retail,Mass Customer,N,No,16.0
1987,Male,56,1956-06-08 00:00:00,Research Associate,Health,Affluent Customer,N,No,8.0
1988,Male,27,1957-04-15 00:00:00,Recruiting Manager,Property,Mass Customer,N,No,8.0
1989,Female,46,1973-07-21 00:00:00,Graphic Designer,Property,High Net Worth,N,Yes,17.0
1990,U,9,,Senior Financial Analyst,Financial Services,High Net Worth,N,No,
1991,Male,35,1993-09-27 00:00:00,Research Nurse,Health,Mass Customer,N,Yes,8.0
1992,Female,28,1995-10-21 00:00:00,Web Developer I,Manufacturing,Mass Customer,N,Yes,3.0
1993,Male,82,1980-07-27 00:00:00,Accounting Assistant II,,High Net Worth,N,Yes,3.0
1994,Female,71,1986-04-25 00:00:00,,Manufacturing,High Net Worth,N,No,11.0
1995,Female,6,1969-03-26 00:00:00,Automation Specialist II,,Mass Customer,N,Yes,11.0
1996,Male,4,1985-12-29 00:00:00,Structural Engineer,Manufacturing,Mass Customer,N,No,4.0
1997,Male,57,1996-09-27 00:00:00,Structural Engineer,,Mass Customer,N,No,5.0
1998,Male,13,1975-03-26 00:00:00,Media Manager IV,Manufacturing,High Net Worth,N,No,21.0
1999,Female,6,1962-08-16 00:00:00,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,7.0
2000,U,68,,Assistant Professor,IT,High Net Worth,N,Yes,
2001,Female,21,1977-10-06 00:00:00,Analog Circuit Design manager,Manufacturing,Mass Customer,N,Yes,3.0
2002,Female,55,1971-06-20 00:00:00,Mechanical Systems Engineer,Financial Services,Mass Customer,N,No,12.0
2003,Female,80,1962-06-21 00:00:00,Statistician III,Manufacturing,High Net Worth,N,Yes,8.0
2004,Male,16,1963-06-12 00:00:00,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,10.0
2005,Female,41,1978-08-20 00:00:00,Accountant I,Manufacturing,High Net Worth,N,No,17.0
2006,Female,33,1999-10-04 00:00:00,Senior Developer,Property,High Net Worth,N,Yes,2.0
2007,Male,8,1970-04-13 00:00:00,Programmer I,Manufacturing,Mass Customer,N,Yes,15.0
2008,Male,77,1993-07-27 00:00:00,Analyst Programmer,Financial Services,Mass Customer,N,Yes,3.0
2009,Female,19,1960-03-16 00:00:00,Staff Accountant IV,Health,Affluent Customer,N,Yes,19.0
2010,Male,88,1974-01-31 00:00:00,Data Coordiator,Manufacturing,High Net Worth,N,Yes,7.0
2011,Male,68,1978-01-22 00:00:00,VP Sales,Manufacturing,High Net Worth,N,Yes,12.0
2012,Female,55,1972-09-07 00:00:00,Health Coach I,Health,High Net Worth,N,No,4.0
2013,Female,99,1995-08-10 00:00:00,Registered Nurse,Health,Affluent Customer,N,Yes,19.0
2014,Female,49,1990-05-25 00:00:00,Associate Professor,Manufacturing,Mass Customer,N,Yes,8.0
2015,Female,6,1974-02-19 00:00:00,Health Coach IV,Health,Affluent Customer,N,No,7.0
2016,Female,89,1998-11-19 00:00:00,Executive Secretary,Retail,Affluent Customer,N,Yes,1.0
2017,Male,67,1995-02-11 00:00:00,Programmer II,Financial Services,Affluent Customer,N,Yes,6.0
2018,Male,80,1963-01-30 00:00:00,Senior Developer,Financial Services,Affluent Customer,N,No,12.0
2019,Female,48,1953-09-13 00:00:00,VP Marketing,Entertainment,High Net Worth,N,No,17.0
2020,Female,50,1971-05-06 00:00:00,Biostatistician IV,Property,Affluent Customer,N,Yes,14.0
2021,U,31,,Software Test Engineer I,IT,High Net Worth,N,Yes,
2022,Male,79,1982-07-03 00:00:00,,IT,Affluent Customer,N,No,7.0
